,Murder_Rate,South,West,Northeast,Midwest
421,5.057057057057057,0.17141312850256582,0.0621201344001667,0.1217103228516955,0.13268922302204067
422,5.069069069069069,0.17198759831386223,0.061784370581806906,0.12127219764886696,0.13304803940605
423,5.081081081081081,0.17255763443959754,0.06145633812102999,0.12083198592740739,0.1334075909166444
424,5.093093093093093,0.17312328708111255,0.061136077392065724,0.12038967812882873,0.1337676551072121
425,5.105105105105105,0.1736846063731319,0.0608236288741682,0.1199452658313858,0.13412800815498177
426,5.117117117117117,0.1742416422854983,0.060519033113208984,0.11949874173805954,0.13448842497586352
427,5.129129129129129,0.17479444452525755,0.06022233068177047,0.11905009966356346,0.13484867934050698
428,5.141141141141141,0.17534306243920267,0.059933562137776925,0.11859933452042412,0.13520854399149157
429,5.153153153153153,0.1758875449169835,0.0596527679817012,0.11814644230418678,0.1355677907615648
430,5.165165165165165,0.1764279402948878,0.05937998861238901,0.11769142007779869,0.1359261906928417
431,5.177177177177177,0.17696429626039872,0.05911526428154165,0.1172342659552219,0.13628351415688
432,5.1891891891891895,0.1774966597576341,0.05885863504690165,0.11677497908432952,0.13663953097554032
433,5.201201201201201,0.17802507689376845,0.0586101407241856,0.11631355962913824,0.1369940105425446
434,5.213213213213213,0.17854959284654234,0.05836982083781143,0.11585000875143096,0.13734672194564268
435,5.225225225225225,0.17907025177295813,0.05813771457046795,0.11538432859182388,0.13769743408929536
436,5.237237237237237,0.17958709671926262,0.057913860711575456,0.11491652225033126,0.1380459158177842
437,5.2492492492492495,0.18010016953231406,0.057698297604689024,0.11444659376648143,0.13839193603865632
438,5.261261261261261,0.18060951077242937,0.057491063093895595,0.11397454809903869,0.13873526384641194
439,5.273273273273273,0.18111515962780783,0.05729219446925906,0.11350039110538303,0.13907566864634258
440,5.285285285285285,0.18161715383062188,0.05710172841136728,0.11302412952060141,0.13941292027842775
441,5.297297297297297,0.18211552957486718,0.05691970093503658,0.11254577093634266,0.13974678914119704
442,5.3093093093093096,0.1826103214360614,0.0567461473322316,0.11206532377948768,0.14007704631546578
443,5.321321321321321,0.183101562292876,0.05658110211425724,0.11158279729068561,0.1404034636878513
444,5.333333333333333,0.183589283250789,0.05642459895328246,0.11109820150280664,0.14072581407397708
